OBJECTID,PATH_TYPE,STATUS,SURFACE,LENGTH_M
4589,Sidewalk,Active,Concrete,31.544389
4590,Multi Use,Active,Asphalt,128.94955
4591,Walkway,Active,Asphalt,41.492902
4592,Walkway,Active,Asphalt,139.043346
4593,Sidewalk,Active,Concrete,66.340286
4594,Sidewalk,Active,Concrete,165.92664
4595,Sidewalk,Active,Concrete,137.431305
4596,Sidewalk,Active,Concrete,64.03872
4597,Sidewalk,Active,Concrete,76.893157
4598,Sidewalk,Active,Concrete,11.615521
4599,Community Trail,Active,Mulch,301.723436
4600,Sidewalk,Active,Concrete,156.692487
4601,Sidewalk,Active,Concrete,149.634581
4602,Sidewalk,Active,Concrete,104.273711
4603,Community Trail,Active,Stonedust,524.303325
4604,Sidewalk,Active,Concrete,71.513444
4605,Sidewalk,Active,Concrete,79.515825
4606,Sidewalk,Active,Concrete,74.630263
4607,Sidewalk,Active,Concrete,119.760833
4608,Sidewalk,Active,Concrete,87.593116
4609,Sidewalk,Active,Concrete,88.479825
4610,Multi Use,Active,,307.285062
4611,Walkway,Active,,40.309246
4612,Sidewalk,Active,Concrete,133.943821
4613,Sidewalk,Active,Concrete,98.543236
4614,Sidewalk,Active,Concrete,121.005927
4615,Sidewalk,Active,Concrete,42.36813
4616,Sidewalk,Active,Concrete,55.223433
4617,Sidewalk,Active,Concrete,64.401977
4618,Sidewalk,Active,Concrete,11.546791
4619,Sidewalk,Active,Concrete,47.921452
4620,Sidewalk,Active,Concrete,223.911268
4621,Sidewalk,Active,Concrete,128.154153
4622,Sidewalk,Active,Concrete,87.44986
4623,Walkway,Active,Asphalt,38.509458
4624,Sidewalk,Active,Concrete,72.415814
4625,Sidewalk,Active,Concrete,64.562537
4626,Walkway,Active,,59.88636
4627,Sidewalk,Active,Concrete,72.339462
4628,Sidewalk,Active,Concrete,43.846511
4629,Sidewalk,Active,Concrete,17.011389
4630,Sidewalk,Active,Concrete,107.23832
4631,Multi Use,Active,Asphalt,31.394572
4632,Sidewalk,Active,Concrete,11.506264
4633,Sidewalk,Active,Concrete,186.326897
4634,Sidewalk,Active,Concrete,62.896518
4635,Sidewalk,Active,Concrete,82.022562
4636,Sidewalk,Active,Concrete,176.187058
4637,Sidewalk,Active,Concrete,197.406663
4638,Sidewalk,Active,Concrete,128.793344
4639,Sidewalk,Active,Concrete,39.909414
4640,Sidewalk,Active,Concrete,67.390116
4641,Sidewalk,Active,Concrete,8.286353
4642,Community Trail,Active,,101.174562
4643,Walkway,Active,Asphalt,82.153809
4644,Sidewalk,Active,Concrete,188.065281
4645,Sidewalk,Active,Concrete,166.9284
4646,Sidewalk,Active,Concrete,108.857095
4647,Sidewalk,Active,Concrete,80.822551
4648,Sidewalk,Active,Concrete,241.958826
4649,Sidewalk,Active,Concrete,33.829201
4650,Sidewalk,Active,Concrete,239.256288
4651,Sidewalk,Active,Concrete,8.905175
4652,Sidewalk,Active,Concrete,72.62558
4653,Community Trail,Active,Asphalt,46.101356
4654,Sidewalk,Active,Concrete,53.010793
4655,Sidewalk,Active,Concrete,116.074683
4656,Sidewalk,Active,Concrete,29.539118
4657,Community Trail,Active,,83.084883
4658,Community Trail,Active,,7.376558
4659,Sidewalk,Active,Concrete,71.199046
4660,Sidewalk,Active,Concrete,188.733937
4661,Sidewalk,Active,Concrete,318.001195
4662,Sidewalk,Active,Concrete,239.739239
4663,Sidewalk,Active,Concrete,16.861948
4664,Sidewalk,Active,Concrete,166.508743
4665,Sidewalk,Active,Concrete,24.815131
4666,Sidewalk,Active,Concrete,15.21421
4667,Community Trail,Active,Asphalt,828.211833
4668,Sidewalk,Active,Concrete,95.073911
4669,Sidewalk,Active,Concrete,3.200765
4670,Multi Use,Active,,350.863934
4671,Sidewalk,Active,Concrete,107.009885
4672,Sidewalk,Active,Concrete,66.525747
4673,Sidewalk,Active,Concrete,267.596636
4674,Sidewalk,Active,Concrete,44.212039
4675,Sidewalk,Active,Concrete,81.810369
4676,Sidewalk,Active,Concrete,133.935687
4677,Sidewalk,Active,Concrete,45.809961
4678,Community Trail,Active,Asphalt,352.910203
4679,Sidewalk,Active,Concrete,47.667339
4680,Community Trail,Active,Asphalt,76.935987
4681,Sidewalk,Active,Concrete,10.142213
4682,Sidewalk,Active,Concrete,23.374328
4683,Sidewalk,Active,Concrete,105.122237
4684,Sidewalk,Active,Concrete,98.552256
4685,Community Trail,Active,Stonedust,597.238708
4686,Sidewalk,Active,Concrete,27.563827
4687,Sidewalk,Active,Concrete,38.586968
4688,Sidewalk,Active,Concrete,18.315986
4689,Sidewalk,Active,Concrete,27.867797
4690,Sidewalk,Active,Concrete,61.389129
4691,Sidewalk,Active,Concrete,254.355962
4692,Sidewalk,Active,Concrete,158.50592
4693,Multi Use,Active,Asphalt,131.36436
4694,Community Trail,Active,Stonedust,162.444089
4695,Sidewalk,Active,Concrete,185.692336
4696,Community Trail,Active,,257.849393
4697,Sidewalk,Active,Concrete,181.256258
4698,Sidewalk,Active,Concrete,38.875336
4699,Sidewalk,Active,Concrete,30.903359
4700,Sidewalk,Active,Concrete,334.685664
4701,Sidewalk,Active,Concrete,74.533742
4702,Multi Use,Active,,459.356469
4703,Sidewalk,Active,Concrete,155.835656
4704,Sidewalk,Active,Concrete,137.017418
4705,Community Trail,Active,,21.749191
4706,Sidewalk,Active,Concrete,110.615221
4707,Sidewalk,Active,Concrete,184.796503
4708,Sidewalk,Active,Concrete,86.837745
4709,Sidewalk,Active,Concrete,177.609469
4710,Sidewalk,Active,Concrete,32.530319
4711,Sidewalk,Active,Concrete,135.16015
4712,Sidewalk,Active,Concrete,131.925398
4713,Sidewalk,Active,Concrete,41.312075
4714,Sidewalk,Active,Concrete,85.656034
4715,Sidewalk,Active,Concrete,42.915381
4716,Sidewalk,Active,Concrete,156.316781
4717,Sidewalk,Active,Concrete,165.280988
4718,Sidewalk,Active,Concrete,29.450657
4719,Walkway,Active,,47.442995
4720,Sidewalk,Active,Concrete,107.69867
4721,Walkway,Active,,19.637248
4722,Community Trail,Active,Mulch,621.595196
4723,Sidewalk,Active,Concrete,98.427382
4724,Sidewalk,Active,Concrete,225.116669
4725,Walkway,Active,,45.219562
4726,Sidewalk,Active,Concrete,53.096923
4727,Sidewalk,Active,Concrete,62.867558
4728,Sidewalk,Active,Concrete,71.664106
4729,Community Trail,Active,,21.422906
4730,Sidewalk,Active,Concrete,32.216944
4731,Sidewalk,Active,Concrete,196.58542
4732,Community Trail,Active,Stonedust,38.442547
4733,Sidewalk,Active,Concrete,10.089242
4734,Sidewalk,Active,Concrete,16.619691
4735,Community Trail,Active,Asphalt,92.863524
4736,Community Trail,Active,Asphalt,82.718887
4737,Sidewalk,Active,Concrete,337.541042
4738,Sidewalk,Active,Concrete,356.255486
4739,Sidewalk,Active,Concrete,14.904773
4740,Sidewalk,Active,Concrete,13.932441
4741,Sidewalk,Active,Concrete,4.659678
4742,Sidewalk,Active,Concrete,85.222804
4743,Sidewalk,Active,Concrete,121.966369
4744,Community Trail,Active,Asphalt,349.286162
4745,Community Trail,Active,Asphalt,48.33038
4746,Sidewalk,Active,Concrete,235.047579
4747,Sidewalk,Active,Concrete,84.101443
4748,Sidewalk,Active,Concrete,33.653251
4749,Walkway,Active,Asphalt,35.576495
4750,Sidewalk,Active,Concrete,334.081391
4751,Sidewalk,Active,Concrete,63.824967
4752,Sidewalk,Active,Concrete,227.947553
4753,Sidewalk,Active,Concrete,173.553998
4754,Sidewalk,Active,Concrete,301.308024
4755,Sidewalk,Active,Concrete,39.191571
4756,Sidewalk,Active,Concrete,114.32982
4757,Sidewalk,Active,Concrete,48.212525
4758,Sidewalk,Active,Concrete,111.061334
4759,Sidewalk,Active,Concrete,34.575642
4760,Sidewalk,Active,Concrete,114.736617
4761,Sidewalk,Active,Concrete,70.793474
4762,Sidewalk,Active,Concrete,13.728877
4763,Sidewalk,Active,Concrete,95.830487
4764,Sidewalk,Active,Concrete,294.100019
4765,Sidewalk,Active,Concrete,72.636919
4766,Sidewalk,Active,Concrete,83.041205
4767,Sidewalk,Active,Concrete,153.713101
4768,Sidewalk,Active,Concrete,12.884588
4769,Sidewalk,Active,Concrete,77.308502
4770,Sidewalk,Active,Concrete,132.187362
4771,Sidewalk,Active,Concrete,49.308475
4772,Sidewalk,Active,Concrete,61.252381
4773,Sidewalk,Active,Concrete,21.101719
4774,Sidewalk,Active,Concrete,186.992872
4775,Sidewalk,Active,Concrete,37.763461
4776,Sidewalk,Active,Concrete,34.758932
4777,Sidewalk,Active,Concrete,34.72501
4778,Sidewalk,Active,Concrete,13.637054
4779,Walkway,Active,,49.070557
4780,Sidewalk,Active,Concrete,227.840828
4781,Sidewalk,Active,Concrete,47.67713
4782,Sidewalk,Active,Concrete,134.9752
4783,Sidewalk,Active,Concrete,85.067316
4784,Sidewalk,Active,Concrete,38.053664
4785,Sidewalk,Active,Concrete,9.976551
4786,Community Trail,Active,Mulch,298.573123
4787,Sidewalk,Active,Concrete,80.810421
4788,Sidewalk,Active,Concrete,120.380446
4789,Sidewalk,Active,Concrete,95.248494
4790,Sidewalk,Active,Concrete,196.613439
4791,Sidewalk,Active,Concrete,264.088386
4792,Community Trail,Active,Bridge,32.857994
4793,Sidewalk,Active,Concrete,52.976409
4794,Sidewalk,Active,Concrete,47.48486
4795,Sidewalk,Active,Concrete,58.736204
4796,Sidewalk,Active,Concrete,85.563079
4797,Sidewalk,Active,Concrete,161.172988
4798,Sidewalk,Active,Concrete,122.300511
4799,Sidewalk,Active,Concrete,149.868332
4800,Sidewalk,Active,Concrete,82.713663
4801,Sidewalk,Active,Concrete,252.728902
4802,Sidewalk,Active,Concrete,89.663242
4803,Sidewalk,Active,Concrete,18.890545
4804,Sidewalk,Active,Concrete,10.731641
4805,Sidewalk,Active,Concrete,250.125924
4806,Sidewalk,Active,Concrete,32.534502
4807,Sidewalk,Active,Concrete,83.250568
4808,Multi Use,Active,,163.700693
4809,Sidewalk,Active,Concrete,77.812816
4810,Community Trail,Active,,8.212267
4811,Walkway,Active,Asphalt,74.503923
4812,Sidewalk,Active,Concrete,62.076605
4813,Sidewalk,Active,Concrete,99.360001
4814,Sidewalk,Active,Concrete,100.533949
4815,Sidewalk,Active,Concrete,95.985357
4816,Sidewalk,Active,Concrete,108.21804
4817,Sidewalk,Active,Concrete,136.566602
4818,Sidewalk,Active,Concrete,11.029315
4819,Sidewalk,Active,Concrete,225.054268
4820,Sidewalk,Active,Concrete,73.199455
4821,Sidewalk,Active,Concrete,79.261868
4822,Sidewalk,Active,Concrete,208.404921
4823,Sidewalk,Active,Concrete,259.588374
4824,Sidewalk,Active,Concrete,29.868433
4825,Sidewalk,Active,Concrete,43.023813
4826,Sidewalk,Active,Concrete,226.986751
4827,Walkway,Active,,50.992968
4828,Sidewalk,Active,Concrete,40.111474
4829,Sidewalk,Active,Concrete,38.18351
4830,Sidewalk,Active,Concrete,151.98169
4831,Sidewalk,Active,Concrete,17.975742
4832,Sidewalk,Active,Concrete,232.794582
4833,Sidewalk,Active,Concrete,88.379937
4834,Sidewalk,Active,Concrete,62.654312
4835,Multi Use,Active,,136.902794
4836,Sidewalk,Active,Concrete,83.218407
4837,Sidewalk,Active,Concrete,212.137112
4838,Sidewalk,Active,Concrete,115.936064
4839,Sidewalk,Active,Concrete,255.839988
4840,Sidewalk,Active,Concrete,62.265144
4841,Sidewalk,Active,Concrete,80.117824
4842,Sidewalk,Active,Concrete,133.519817
4843,Sidewalk,Active,Concrete,189.003286
4844,Sidewalk,Active,Concrete,288.009051
4845,Sidewalk,Active,Concrete,88.447782
4846,Sidewalk,Active,Concrete,91.089851
4847,Sidewalk,Active,Concrete,54.22157
4848,Sidewalk,Active,Concrete,79.328794
4849,Sidewalk,Active,Concrete,42.678558
4850,Community Trail,Active,,233.465961
4851,Sidewalk,Active,Concrete,64.626474
4852,Sidewalk,Active,Concrete,81.675018
4853,Community Trail,Active,,224.684497
4854,Community Trail,Active,Asphalt,128.443793
4855,Sidewalk,Active,Concrete,55.063551
4856,Sidewalk,Active,Concrete,139.271983
4857,Sidewalk,Active,Concrete,129.481027
4858,Sidewalk,Active,Concrete,82.215693
4859,Sidewalk,Active,Concrete,41.104138
4860,Sidewalk,Active,Concrete,89.465324
4861,Sidewalk,Active,Concrete,16.879059
4862,Sidewalk,Active,Concrete,65.732194
4863,Sidewalk,Active,Concrete,15.252157
4864,Sidewalk,Active,Concrete,46.935942
4865,Sidewalk,Active,Concrete,35.921975
4866,Community Trail,Active,,407.397756
4867,Walkway,Active,,39.559305
4868,Sidewalk,Active,Concrete,185.970159
4869,Sidewalk,Active,Concrete,154.426228
4870,Sidewalk,Active,Concrete,163.748307
4871,Sidewalk,Active,Concrete,136.849188
4872,Sidewalk,Active,Concrete,98.256101
4873,Sidewalk,Active,Concrete,154.410596
4874,Sidewalk,Active,Concrete,110.402899
4875,Sidewalk,Active,Concrete,70.263384
4876,Sidewalk,Active,Concrete,102.086976
4877,Sidewalk,Active,Concrete,59.246324
4878,Sidewalk,Active,Concrete,68.060315
4879,Sidewalk,Active,Concrete,150.740087
4880,Sidewalk,Active,Concrete,19.55505
4881,Sidewalk,Active,Concrete,51.874567
4882,Sidewalk,Active,Concrete,152.324794
4883,Sidewalk,Active,Concrete,14.970725
4884,Community Trail,Active,,72.670876
4885,Walkway,Active,,67.088793
4886,Sidewalk,Active,Concrete,188.430787
4887,Sidewalk,Active,Concrete,46.629296
4888,Sidewalk,Active,Concrete,42.240562
4889,Sidewalk,Active,Concrete,159.769509
4890,Sidewalk,Active,Concrete,320.361454
4891,Sidewalk,Active,Concrete,84.762884
4892,Community Trail,Active,,23.046476
4893,Sidewalk,Active,Concrete,23.152026
4894,Sidewalk,Active,Concrete,56.594307
4895,Sidewalk,Active,Concrete,242.931646
4896,Sidewalk,Active,Concrete,203.759129
4897,Multi Use,Active,,11.836208
4898,Sidewalk,Active,Concrete,120.655879
4899,Sidewalk,Active,Concrete,40.198818
4900,Sidewalk,Active,Concrete,6.768939
4901,Sidewalk,Active,Concrete,55.371692
4902,Sidewalk,Active,Concrete,134.806948
4903,Sidewalk,Active,Concrete,11.139217
4904,Sidewalk,Active,Concrete,62.625677
4905,Sidewalk,Active,Concrete,95.073305
4906,Sidewalk,Active,Concrete,138.426234
4907,Sidewalk,Active,Concrete,89.265787
4908,Sidewalk,Active,Concrete,194.008765
4909,Sidewalk,Active,Concrete,65.695083
4910,Sidewalk,Active,Concrete,77.919042
4911,Sidewalk,Active,Concrete,25.167752
4912,Sidewalk,Active,Concrete,56.499181
4913,Sidewalk,Active,Concrete,87.259851
4914,Sidewalk,Active,Concrete,84.531832
4915,Sidewalk,Active,Concrete,89.248074
4916,Sidewalk,Active,Concrete,136.07364
4917,Sidewalk,Active,Concrete,53.392718
4918,Sidewalk,Active,Concrete,25.145432
4919,Sidewalk,Active,Concrete,138.453773
4920,Community Trail,Active,,161.695215
4921,Walkway,Active,,51.295683
4922,Sidewalk,Active,Concrete,104.690621
4923,Walkway,Active,,52.304928
4924,Sidewalk,Active,Concrete,27.618264
4925,Sidewalk,Active,Concrete,18.828044
4926,Sidewalk,Active,Concrete,83.948728
4927,Sidewalk,Active,Concrete,148.621005
4928,Sidewalk,Active,Concrete,85.936076
4929,Sidewalk,Active,Concrete,36.906243
4930,Sidewalk,Active,Concrete,69.645602
4931,Sidewalk,Active,Concrete,37.725826
4932,Sidewalk,Active,Concrete,95.008838
4933,Sidewalk,Active,Concrete,136.438083
4934,Sidewalk,Active,Concrete,59.228656
4935,Sidewalk,Active,Concrete,76.76905
4936,Walkway,Active,,55.550841
4937,Sidewalk,Active,Concrete,83.947293
4938,Sidewalk,Active,Concrete,83.935544
4939,Sidewalk,Active,Concrete,448.220583
4940,Sidewalk,Active,Concrete,18.745331
4941,Community Trail,Active,,671.623711
4942,Sidewalk,Active,Concrete,28.278891
4943,Sidewalk,Active,Concrete,24.956567
4944,Sidewalk,Active,Concrete,70.243038
4945,Sidewalk,Active,Concrete,32.129288
4946,Sidewalk,Active,Concrete,5.700987
4947,Sidewalk,Active,Concrete,94.774845
4948,Sidewalk,Active,Concrete,31.659037
4949,Sidewalk,Active,Concrete,238.356037
4950,Sidewalk,Active,Concrete,44.138685
4951,Sidewalk,Active,Concrete,89.731993
4952,Sidewalk,Active,Concrete,55.311924
4953,Sidewalk,Active,Concrete,129.908107
4954,Sidewalk,Active,Concrete,346.469905
4955,Sidewalk,Active,Concrete,215.113127
4956,Sidewalk,Active,Concrete,54.114832
4957,Sidewalk,Active,Concrete,263.275278
4958,Sidewalk,Active,Concrete,315.206816
4959,Community Trail,Active,Stonedust,40.076333
4960,Sidewalk,Active,Concrete,84.354677
4961,Sidewalk,Active,Concrete,122.395906
4962,Sidewalk,Active,Concrete,30.578447
4963,Sidewalk,Active,Concrete,80.343393
4964,Sidewalk,Active,Concrete,35.886465
4965,Walkway,Active,,46.899597
4966,Sidewalk,Active,Concrete,63.177106
4967,Sidewalk,Active,Concrete,553.318813
4968,Sidewalk,Active,Concrete,40.313262
4969,Sidewalk,Active,Concrete,55.574276
4970,Sidewalk,Active,Concrete,99.835798
4971,Sidewalk,Active,Concrete,77.780305
4972,Sidewalk,Active,Concrete,75.935934
4973,Community Trail,Active,Bridge,11.61267
4974,Sidewalk,Active,Concrete,86.122504
4975,Sidewalk,Active,Concrete,102.968109
4976,Community Trail,Active,Varies,89.360222
4977,Sidewalk,Active,Concrete,34.374153
4978,Sidewalk,Active,Concrete,170.122545
4979,Walkway,Active,Asphalt,48.857313
4980,Sidewalk,Active,Concrete,12.103537
4981,Sidewalk,Active,Concrete,81.563472
4982,Sidewalk,Active,Concrete,64.790576
4983,Sidewalk,Active,Concrete,119.512703
4984,Sidewalk,Active,Concrete,77.022902
4985,Community Trail,Active,,174.206501
4986,Sidewalk,Active,Concrete,131.003697
4987,Sidewalk,Active,Concrete,25.111387
4988,Sidewalk,Active,Concrete,203.396134
4989,Sidewalk,Active,Concrete,462.827833
4990,Sidewalk,Active,Concrete,46.120098
4991,Sidewalk,Active,Concrete,147.07858
4992,Sidewalk,Active,Concrete,48.721594
4993,Sidewalk,Active,Concrete,79.103339
4994,Sidewalk,Active,Concrete,132.933147
4995,Walkway,Active,,42.073773
4996,Sidewalk,Active,Concrete,78.372773
4997,Sidewalk,Active,Concrete,182.314422
4998,Community Trail,Active,Asphalt,16.072318
4999,Sidewalk,Active,Concrete,78.223655
5000,Community Trail,Active,Asphalt,37.524774
5001,Sidewalk,Active,Concrete,214.102465
5002,Sidewalk,Active,Concrete,293.620433
5003,Community Trail,Active,Asphalt,22.081578
5004,Sidewalk,Active,Concrete,44.14163
5005,Sidewalk,Active,Concrete,423.605281
5006,Sidewalk,Active,Concrete,137.21348
5007,Sidewalk,Active,Concrete,62.839244
5008,Walkway,Active,Concrete,59.342273
5009,Walkway,Active,Asphalt,77.434114
5010,Sidewalk,Active,Concrete,47.09227
5011,Sidewalk,Active,Concrete,37.378997
5012,Walkway,Active,,41.411352
5013,Sidewalk,Active,Concrete,88.288209
5014,Sidewalk,Active,Concrete,152.54369
5015,Sidewalk,Active,Concrete,106.838067
5016,Sidewalk,Active,Concrete,31.386086
5017,Sidewalk,Active,Concrete,312.759478
5018,Walkway,Active,Asphalt,43.114404
5019,Sidewalk,Active,Concrete,93.260658
5020,Sidewalk,Active,Concrete,107.589127
5021,Sidewalk,Active,Concrete,126.271958
5022,Sidewalk,Active,Concrete,146.89849
5023,Sidewalk,Active,Concrete,95.657859
5024,Sidewalk,Active,Concrete,103.799798
5025,Sidewalk,Active,Concrete,291.997587
5026,Sidewalk,Active,Concrete,5.858443
5027,Sidewalk,Active,Concrete,223.902683
5028,Sidewalk,Active,Concrete,77.288516
5029,Sidewalk,Active,Concrete,109.027824
5030,Sidewalk,Active,Concrete,205.983336
5031,Sidewalk,Active,Concrete,17.838377
5032,Sidewalk,Active,Concrete,49.669373
5033,Sidewalk,Active,Concrete,53.715282
5034,Sidewalk,Active,Concrete,31.697069
5035,Sidewalk,Active,Concrete,84.32485
5036,Sidewalk,Active,Concrete,79.913643
5037,Community Trail,Active,Asphalt,323.940077
5038,Sidewalk,Active,Concrete,224.075775
5039,Community Trail,Active,,70.26548
5040,Sidewalk,Active,Concrete,77.451468
5041,Multi Use,Active,Asphalt,374.749166
5042,Sidewalk,Active,Concrete,75.21321
5043,Sidewalk,Active,Concrete,53.156786
5044,Sidewalk,Active,Concrete,62.454683
5045,Community Trail,Active,Mulch,98.558849
5046,Sidewalk,Active,Concrete,156.659868
5047,Sidewalk,Active,Concrete,139.280564
5048,Community Trail,Active,Stonedust,485.713199
5049,Sidewalk,Active,Concrete,171.009844
5050,Sidewalk,Active,Concrete,65.669514
5051,Community Trail,Active,Asphalt,28.756144
5052,Sidewalk,Active,Concrete,137.127807
5053,Sidewalk,Active,Concrete,182.380986
5054,Sidewalk,Active,Concrete,191.506576
5055,Community Trail,Active,Asphalt,44.344245
5056,Sidewalk,Active,Concrete,175.201332
5057,Sidewalk,Active,Concrete,11.503443
5058,Walkway,Active,,81.112174
5059,Sidewalk,Active,Concrete,279.753438
5060,Walkway,Active,Asphalt,71.000916
5061,Sidewalk,Active,Concrete,82.122601
5062,Sidewalk,Active,Concrete,242.529217
5063,Sidewalk,Active,Concrete,171.378518
5064,Sidewalk,Active,Concrete,29.680887
5065,Sidewalk,Active,Concrete,137.108786
5066,Community Trail,Active,Stonedust,25.288368
5067,Community Trail,Active,,57.619544
5068,Sidewalk,Active,Concrete,41.029491
5069,Sidewalk,Active,Concrete,21.526355
5070,Sidewalk,Active,Concrete,90.390184
5071,Community Trail,Active,,28.701456
5072,Walkway,Active,Asphalt,37.882161
5073,Sidewalk,Active,Concrete,72.58323
5074,Sidewalk,Active,Concrete,83.567854
5075,Sidewalk,Active,Concrete,40.595542
5076,Sidewalk,Active,Concrete,159.029911
5077,Sidewalk,Active,Concrete,7.035119
5078,Sidewalk,Active,Concrete,111.096202
5079,Sidewalk,Active,Concrete,288.889191
5080,Sidewalk,Active,Concrete,45.494466
5081,Sidewalk,Active,Concrete,83.613737
5082,Sidewalk,Active,Concrete,81.057424
5083,Walkway,Active,,41.908686
5084,Sidewalk,Active,Concrete,87.188188
5085,Sidewalk,Active,Concrete,75.353089
